timestamp,power,instant_power,cadence
2024-09-09T22:33:51.919095,0.0,0.0,0.0
2024-09-09T22:33:52.167101,0.0,0.0,0.0
2024-09-09T22:33:52.410128,0.0,0.0,0.0
2024-09-09T22:33:53.408650,0.0,0.0,0.0
2024-09-09T22:33:53.657540,0.0,0.0,0.0
2024-09-09T22:33:53.908805,0.0,0.0,0.0
2024-09-09T22:33:54.156381,0.0,0.0,0.0
2024-09-09T22:33:54.407086,0.0,0.0,0.0
2024-09-09T22:33:54.650183,0.0,0.0,0.0
2024-09-09T22:33:55.910734,0.0,0.0,0.0
2024-09-09T22:33:56.154683,0.0,0.0,0.0
2024-09-09T22:33:56.639148,0.0,0.0,0.0
2024-09-09T22:33:56.883153,0.0,0.0,0.0
2024-09-09T22:33:57.169152,0.0,0.0,0.0
2024-09-09T22:33:58.131233,0.0,0.0,0.0
2024-09-09T22:33:58.405125,0.0,0.0,0.0
2024-09-09T22:33:58.634115,0.0,0.0,0.0
2024-09-09T22:33:58.904567,0.0,0.0,0.0
2024-09-09T22:33:59.153015,0.0,0.0,0.0
2024-09-09T22:33:59.401078,0.0,0.0,0.0
2024-09-09T22:34:00.399102,0.0,0.0,0.0
2024-09-09T22:34:00.648576,0.0,0.0,0.0
2024-09-09T22:34:00.898050,0.0,0.0,0.0
2024-09-09T22:34:01.151157,0.0,0.0,0.0
2024-09-09T22:34:01.405664,0.0,0.0,0.0
2024-09-09T22:34:01.652783,0.0,0.0,0.0
2024-09-09T22:34:02.899997,0.0,0.0,0.0
2024-09-09T22:34:03.147020,0.0,0.0,0.0
2024-09-09T22:34:03.398709,0.0,0.0,0.0
2024-09-09T22:34:03.647522,0.0,0.0,0.0
2024-09-09T22:34:03.897588,0.0,0.0,0.0
2024-09-09T22:34:04.147239,0.0,0.0,0.0
2024-09-09T22:34:05.147612,0.0,0.0,0.0
2024-09-09T22:34:05.392945,0.0,0.0,0.0
2024-09-09T22:34:05.644388,0.0,0.0,0.0
2024-09-09T22:34:05.892651,0.0,0.0,0.0
2024-09-09T22:34:06.143526,0.0,0.0,0.0
2024-09-09T22:34:06.394187,0.0,0.0,0.0
2024-09-09T22:34:07.391164,0.0,0.0,0.0
2024-09-09T22:34:07.649902,0.0,0.0,0.0
2024-09-09T22:34:07.890040,0.0,0.0,0.0
2024-09-09T22:34:08.142580,0.0,0.0,0.0
2024-09-09T22:34:08.385709,0.0,0.0,0.0
2024-09-09T22:34:08.639815,0.0,0.0,0.0
2024-09-09T22:34:09.890736,0.0,0.0,0.0
2024-09-09T22:34:10.138191,0.0,0.0,0.0
2024-09-09T22:34:10.388335,0.0,0.0,0.0
2024-09-09T22:34:10.886635,0.0,0.0,0.0
2024-09-09T22:34:11.133189,0.0,0.0,0.0
2024-09-09T22:34:12.134854,0.0,0.0,0.0
2024-09-09T22:34:12.385946,0.0,0.0,0.0
2024-09-09T22:34:12.633974,0.0,0.0,0.0
2024-09-09T22:34:12.879981,0.0,0.0,0.0
2024-09-09T22:34:13.137909,0.0,0.0,0.0
2024-09-09T22:34:13.384670,0.0,0.0,0.0
2024-09-09T22:34:14.634679,0.0,0.0,0.0
2024-09-09T22:34:14.900555,0.0,0.0,0.0
2024-09-09T22:34:15.132839,0.0,0.0,0.0
2024-09-09T22:34:15.381287,0.0,0.0,0.0
2024-09-09T22:34:15.618192,0.0,0.0,0.0
2024-09-09T22:34:16.882043,19.0,94.0,27.0
2024-09-09T22:34:17.131457,38.0,94.0,27.0
2024-09-09T22:34:17.379540,57.0,98.0,28.0
2024-09-09T22:34:17.630653,77.0,98.0,28.0
2024-09-09T22:34:17.878371,77.0,98.0,28.0
2024-09-09T22:34:18.130756,77.0,98.0,28.0
2024-09-09T22:34:19.127157,77.0,98.0,28.0
2024-09-09T22:34:19.379288,99.0,113.0,29.0
2024-09-09T22:34:19.627771,103.0,113.0,29.0
2024-09-09T22:34:19.875415,107.0,113.0,29.0
2024-09-09T22:34:20.126052,110.0,113.0,29.0
2024-09-09T22:34:20.377685,110.0,113.0,29.0
2024-09-09T22:34:21.373522,113.0,111.0,30.0
2024-09-09T22:34:21.625742,113.0,111.0,30.0
2024-09-09T22:34:21.874344,112.0,111.0,30.0
2024-09-09T22:34:22.126264,112.0,111.0,30.0
2024-09-09T22:34:22.372457,111.0,111.0,30.0
2024-09-09T22:34:22.622288,111.0,111.0,30.0
2024-09-09T22:34:23.871785,112.0,117.0,31.0
2024-09-09T22:34:24.121478,112.0,117.0,31.0
2024-09-09T22:34:24.370728,113.0,117.0,31.0
2024-09-09T22:34:24.620822,114.0,112.0,32.0
2024-09-09T22:34:24.879129,114.0,112.0,32.0
2024-09-09T22:34:25.125284,114.0,112.0,32.0
2024-09-09T22:34:26.119043,113.0,112.0,32.0
2024-09-09T22:34:26.369813,111.0,107.0,33.0
2024-09-09T22:34:26.617831,111.0,107.0,33.0
2024-09-09T22:34:26.870260,110.0,107.0,33.0
2024-09-09T22:34:27.119061,109.0,107.0,33.0
2024-09-09T22:34:27.367196,108.0,107.0,33.0
2024-09-09T22:34:28.617220,110.0,122.0,34.0
2024-09-09T22:34:28.864265,113.0,122.0,34.0
2024-09-09T22:34:29.114343,113.0,122.0,34.0
2024-09-09T22:34:29.365039,116.0,122.0,34.0
2024-09-09T22:34:29.627265,125.0,151.0,35.0
2024-09-09T22:34:30.867499,134.0,151.0,35.0
2024-09-09T22:34:31.112644,134.0,151.0,35.0
2024-09-09T22:34:31.373345,135.0,130.0,36.0
2024-09-09T22:34:31.619240,137.0,130.0,36.0
2024-09-09T22:34:31.861513,138.0,130.0,36.0
2024-09-09T22:34:32.111861,134.0,130.0,36.0
2024-09-09T22:34:33.102144,130.0,130.0,37.0
2024-09-09T22:34:33.354016,130.0,130.0,37.0
2024-09-09T22:34:33.595449,130.0,130.0,37.0
2024-09-09T22:34:33.846397,130.0,130.0,37.0
2024-09-09T22:34:34.121210,127.0,114.0,38.0
2024-09-09T22:34:34.352345,124.0,114.0,38.0
2024-09-09T22:34:35.606421,122.0,124.0,39.0
2024-09-09T22:34:35.858241,121.0,124.0,39.0
2024-09-09T22:34:36.106287,121.0,124.0,39.0
2024-09-09T22:34:36.358115,121.0,124.0,39.0
2024-09-09T22:34:36.608626,120.0,124.0,39.0
2024-09-09T22:34:37.859632,120.0,115.0,39.0
2024-09-09T22:34:38.107579,120.0,115.0,39.0
2024-09-09T22:34:38.354137,119.0,115.0,39.0
2024-09-09T22:34:38.604035,119.0,115.0,39.0
2024-09-09T22:34:38.857312,119.0,115.0,39.0
2024-09-09T22:34:39.105484,122.0,141.0,40.0
2024-09-09T22:34:40.104126,119.0,108.0,41.0
2024-09-09T22:34:40.354846,117.0,108.0,41.0
2024-09-09T22:34:40.606279,116.0,108.0,41.0
2024-09-09T22:34:40.863107,115.0,108.0,41.0
2024-09-09T22:34:41.106215,115.0,108.0,41.0
2024-09-09T22:34:41.353668,115.0,108.0,41.0
2024-09-09T22:34:42.597833,113.0,131.0,42.0
2024-09-09T22:34:42.848458,117.0,131.0,42.0
2024-09-09T22:34:43.100345,122.0,131.0,42.0
2024-09-09T22:34:43.348893,126.0,131.0,42.0
2024-09-09T22:34:43.599553,126.0,131.0,42.0
2024-09-09T22:34:44.844880,126.0,131.0,42.0
2024-09-09T22:34:45.095181,128.0,115.0,43.0
2024-09-09T22:34:45.344660,122.0,100.0,43.0
2024-09-09T22:34:45.596882,115.0,100.0,43.0
2024-09-09T22:34:45.845438,109.0,100.0,43.0
2024-09-09T22:34:46.094747,109.0,100.0,43.0
2024-09-09T22:34:47.092877,107.0,119.0,44.0
2024-09-09T22:34:47.344533,107.0,119.0,44.0
2024-09-09T22:34:47.581501,108.0,119.0,44.0
2024-09-09T22:34:47.843484,108.0,101.0,44.0
2024-09-09T22:34:48.093469,108.0,101.0,44.0
2024-09-09T22:34:48.342116,108.0,101.0,44.0
2024-09-09T22:34:49.585081,108.0,118.0,45.0
2024-09-09T22:34:49.851697,108.0,118.0,45.0
2024-09-09T22:34:50.103490,108.0,118.0,45.0
2024-09-09T22:34:50.598776,111.0,117.0,45.0
2024-09-09T22:34:51.837593,115.0,120.0,46.0
2024-09-09T22:34:52.089295,119.0,120.0,46.0
2024-09-09T22:34:52.312346,119.0,120.0,46.0
2024-09-09T22:34:52.591803,119.0,120.0,46.0
2024-09-09T22:34:52.812011,120.0,123.0,46.0
2024-09-09T22:34:53.090075,121.0,123.0,46.0
2024-09-09T22:34:54.086745,120.0,113.0,47.0
2024-09-09T22:34:54.336148,120.0,113.0,47.0
2024-09-09T22:34:54.586406,118.0,113.0,47.0
2024-09-09T22:34:54.836420,117.0,113.0,47.0
2024-09-09T22:34:55.080548,115.0,113.0,47.0
2024-09-09T22:34:55.334575,117.0,135.0,47.0
2024-09-09T22:34:56.582576,119.0,119.0,48.0
2024-09-09T22:34:56.833554,119.0,119.0,48.0
2024-09-09T22:34:57.080055,120.0,119.0,48.0
2024-09-09T22:34:57.330382,121.0,119.0,48.0
2024-09-09T22:34:57.581502,122.0,116.0,48.0
2024-09-09T22:34:57.832378,118.0,116.0,48.0
2024-09-09T22:34:58.829692,118.0,122.0,48.0
2024-09-09T22:34:59.059074,119.0,122.0,48.0
2024-09-09T22:34:59.331773,119.0,122.0,48.0
2024-09-09T22:34:59.582100,119.0,122.0,48.0
2024-09-09T22:34:59.835132,120.0,122.0,48.0
2024-09-09T22:35:00.079149,120.0,118.0,49.0
2024-09-09T22:35:01.076859,124.0,136.0,49.0
2024-09-09T22:35:01.325062,127.0,136.0,49.0
2024-09-09T22:35:01.580738,130.0,136.0,49.0
2024-09-09T22:35:01.827180,130.0,136.0,49.0
2024-09-09T22:35:02.082317,130.0,136.0,49.0
2024-09-09T22:35:02.325335,130.0,126.0,49.0
2024-09-09T22:35:03.572420,131.0,121.0,50.0
2024-09-09T22:35:03.823336,128.0,121.0,50.0
2024-09-09T22:35:04.074376,125.0,121.0,50.0
2024-09-09T22:35:04.322546,125.0,121.0,50.0
2024-09-09T22:35:04.573090,125.0,121.0,50.0
2024-09-09T22:35:04.824338,126.0,142.0,50.0
2024-09-09T22:35:05.821468,128.0,133.0,51.0
2024-09-09T22:35:06.072737,130.0,133.0,51.0
2024-09-09T22:35:06.319593,132.0,133.0,51.0
2024-09-09T22:35:06.573445,135.0,133.0,51.0
2024-09-09T22:35:06.831957,135.0,133.0,51.0
2024-09-09T22:35:07.069175,135.0,133.0,51.0
2024-09-09T22:35:08.068016,135.0,133.0,51.0
2024-09-09T22:35:08.565842,132.0,126.0,51.0
2024-09-09T22:35:08.819919,130.0,126.0,51.0
2024-09-09T22:35:09.071954,130.0,133.0,52.0
2024-09-09T22:35:09.336894,130.0,133.0,52.0
2024-09-09T22:35:10.813807,133.0,149.0,52.0
2024-09-09T22:35:11.066176,137.0,149.0,52.0
2024-09-09T22:35:11.315369,138.0,131.0,53.0
2024-09-09T22:35:11.565360,139.0,131.0,53.0
2024-09-09T22:35:11.814160,139.0,131.0,53.0
2024-09-09T22:35:12.815019,139.0,133.0,53.0
2024-09-09T22:35:13.061858,139.0,133.0,53.0
2024-09-09T22:35:13.311816,138.0,148.0,53.0
2024-09-09T22:35:13.560402,138.0,148.0,53.0
2024-09-09T22:35:13.811967,142.0,148.0,53.0
2024-09-09T22:35:14.062518,145.0,148.0,53.0
2024-09-09T22:35:15.063438,147.0,145.0,54.0
2024-09-09T22:35:15.310237,147.0,145.0,54.0
2024-09-09T22:35:15.559957,147.0,145.0,54.0
2024-09-09T22:35:15.809102,144.0,136.0,54.0
2024-09-09T22:35:16.062026,142.0,136.0,54.0
2024-09-09T22:35:16.310065,140.0,136.0,54.0
2024-09-09T22:35:17.557520,140.0,136.0,54.0
2024-09-09T22:35:17.806203,133.0,112.0,54.0
2024-09-09T22:35:18.057916,126.0,112.0,54.0
2024-09-09T22:35:18.308338,122.0,112.0,54.0
2024-09-09T22:35:18.558809,117.0,112.0,54.0
2024-09-09T22:35:18.806557,117.0,112.0,54.0
2024-09-09T22:35:19.806571,115.0,125.0,55.0
2024-09-09T22:35:20.053274,115.0,125.0,55.0
2024-09-09T22:35:20.308355,117.0,125.0,55.0
2024-09-09T22:35:20.554035,120.0,125.0,55.0
2024-09-09T22:35:20.807117,121.0,117.0,55.0
2024-09-09T22:35:21.052974,122.0,117.0,55.0
2024-09-09T22:35:22.052083,121.0,122.0,55.0
2024-09-09T22:35:22.302095,121.0,122.0,55.0
2024-09-09T22:35:22.552299,121.0,122.0,55.0
2024-09-09T22:35:22.805207,121.0,122.0,55.0
2024-09-09T22:35:23.050243,121.0,126.0,56.0
2024-09-09T22:35:23.300451,123.0,126.0,56.0
2024-09-09T22:35:24.542044,127.0,137.0,56.0
2024-09-09T22:35:24.796319,130.0,137.0,56.0
2024-09-09T22:35:25.043883,130.0,137.0,56.0
2024-09-09T22:35:25.315126,130.0,137.0,56.0
2024-09-09T22:35:25.527953,129.0,121.0,56.0
2024-09-09T22:35:25.786157,128.0,121.0,56.0
2024-09-09T22:35:26.808018,126.0,113.0,56.0
2024-09-09T22:35:27.040379,123.0,122.0,57.0
2024-09-09T22:35:27.304551,120.0,122.0,57.0
2024-09-09T22:35:27.531441,120.0,122.0,57.0
2024-09-09T22:35:27.784811,120.0,122.0,57.0
2024-09-09T22:35:28.025878,120.0,123.0,57.0
2024-09-09T22:35:29.297186,121.0,127.0,58.0
2024-09-09T22:35:29.544421,124.0,127.0,58.0
2024-09-09T22:35:29.787913,125.0,127.0,58.0
2024-09-09T22:35:30.042583,125.0,127.0,58.0
2024-09-09T22:35:30.293565,125.0,127.0,58.0
2024-09-09T22:35:31.540352,126.0,124.0,58.0
2024-09-09T22:35:31.792055,126.0,124.0,58.0
2024-09-09T22:35:32.042140,130.0,146.0,59.0
2024-09-09T22:35:32.293827,133.0,146.0,59.0
2024-09-09T22:35:32.538052,133.0,146.0,59.0
2024-09-09T22:35:32.789661,133.0,146.0,59.0
2024-09-09T22:35:33.787100,133.0,146.0,59.0
2024-09-09T22:35:34.038220,134.0,131.0,59.0
2024-09-09T22:35:34.285567,136.0,131.0,59.0
2024-09-09T22:35:34.535408,137.0,131.0,59.0
2024-09-09T22:35:34.787020,132.0,120.0,59.0
2024-09-09T22:35:35.043106,132.0,120.0,59.0
2024-09-09T22:35:36.286159,132.0,120.0,59.0
2024-09-09T22:35:36.533734,130.0,138.0,60.0
2024-09-09T22:35:36.784736,126.0,112.0,60.0
2024-09-09T22:35:37.032674,123.0,112.0,60.0
2024-09-09T22:35:37.284284,119.0,112.0,60.0
2024-09-09T22:35:38.531613,117.0,110.0,60.0
2024-09-09T22:35:38.781961,117.0,110.0,60.0
2024-09-09T22:35:39.030716,109.0,97.0,60.0
2024-09-09T22:35:39.282145,106.0,97.0,60.0
2024-09-09T22:35:39.531118,103.0,97.0,60.0
2024-09-09T22:35:39.778989,103.0,113.0,61.0
2024-09-09T22:35:40.777548,103.0,113.0,61.0
2024-09-09T22:35:41.031144,103.0,112.0,61.0
2024-09-09T22:35:41.280933,106.0,112.0,61.0
2024-09-09T22:35:41.529873,108.0,108.0,61.0
2024-09-09T22:35:41.778352,111.0,108.0,61.0
2024-09-09T22:35:42.026261,111.0,108.0,61.0
2024-09-09T22:35:43.276506,111.0,108.0,61.0
2024-09-09T22:35:43.525157,113.0,126.0,61.0
2024-09-09T22:35:43.783131,116.0,126.0,61.0
2024-09-09T22:35:44.035689,119.0,126.0,61.0
2024-09-09T22:35:44.531613,119.0,126.0,61.0
2024-09-09T22:35:45.528210,120.0,115.0,62.0
2024-09-09T22:35:45.757050,120.0,115.0,62.0
2024-09-09T22:35:46.030311,120.0,115.0,62.0
2024-09-09T22:35:46.252643,122.0,118.0,62.0
2024-09-09T22:35:46.523351,121.0,118.0,62.0
2024-09-09T22:35:46.773486,119.0,118.0,62.0
2024-09-09T22:35:48.020660,110.0,80.0,62.0
2024-09-09T22:35:48.269876,110.0,80.0,62.0
2024-09-09T22:35:48.523164,110.0,80.0,62.0
2024-09-09T22:35:48.771977,111.0,122.0,62.0
2024-09-09T22:35:49.022003,109.0,108.0,62.0
2024-09-09T22:35:50.266251,105.0,98.0,62.0
2024-09-09T22:35:50.518029,101.0,98.0,62.0
2024-09-09T22:35:50.770625,101.0,98.0,62.0
2024-09-09T22:35:51.026597,101.0,98.0,62.0
2024-09-09T22:35:51.267111,107.0,110.0,62.0
2024-09-09T22:35:52.515780,105.0,109.0,62.0
2024-09-09T22:35:52.765148,109.0,132.0,62.0
2024-09-09T22:35:53.013450,116.0,132.0,62.0
2024-09-09T22:35:53.270033,116.0,132.0,62.0
2024-09-09T22:35:53.514091,116.0,132.0,62.0
2024-09-09T22:35:53.763311,118.0,109.0,62.0
2024-09-09T22:35:54.761247,123.0,131.0,62.0
2024-09-09T22:35:55.011636,127.0,131.0,62.0
2024-09-09T22:35:55.262420,127.0,131.0,62.0
2024-09-09T22:35:55.515119,125.0,124.0,63.0
2024-09-09T22:35:55.759588,125.0,124.0,63.0
2024-09-09T22:35:56.010197,125.0,124.0,63.0
2024-09-09T22:35:57.257827,126.0,111.0,63.0
2024-09-09T22:35:57.510226,124.0,122.0,63.0
2024-09-09T22:35:57.767777,122.0,122.0,63.0
2024-09-09T22:35:58.007480,120.0,122.0,63.0
2024-09-09T22:35:58.256765,120.0,122.0,63.0
2024-09-09T22:35:58.512292,120.0,122.0,63.0
2024-09-09T22:35:59.507349,120.0,122.0,63.0
2024-09-09T22:35:59.761917,124.0,142.0,63.0
2024-09-09T22:36:00.004943,130.0,142.0,63.0
2024-09-09T22:36:00.254665,134.0,142.0,63.0
2024-09-09T22:36:00.504919,138.0,142.0,63.0
2024-09-09T22:36:00.757846,138.0,142.0,63.0
2024-09-09T22:36:01.747785,140.0,132.0,64.0
2024-09-09T22:36:02.002337,140.0,132.0,64.0
2024-09-09T22:36:02.519222,138.0,134.0,64.0
2024-09-09T22:36:02.747507,137.0,134.0,64.0
2024-09-09T22:36:03.008952,132.0,118.0,64.0
2024-09-09T22:36:04.245680,133.0,146.0,64.0
2024-09-09T22:36:04.475605,136.0,146.0,64.0
2024-09-09T22:36:04.751851,132.0,117.0,64.0
2024-09-09T22:36:04.995805,129.0,117.0,64.0
2024-09-09T22:36:05.250374,129.0,117.0,64.0
2024-09-09T22:36:05.500892,131.0,130.0,65.0
2024-09-09T22:36:06.500807,131.0,130.0,65.0
2024-09-09T22:36:06.748110,124.0,112.0,65.0
2024-09-09T22:36:07.004762,118.0,112.0,65.0
2024-09-09T22:36:07.249889,117.0,112.0,65.0
2024-09-09T22:36:07.498154,116.0,112.0,65.0
2024-09-09T22:36:07.744272,116.0,112.0,65.0
2024-09-09T22:36:08.746905,112.0,110.0,65.0
2024-09-09T22:36:08.993644,112.0,110.0,65.0
2024-09-09T22:36:09.244300,112.0,110.0,65.0
2024-09-09T22:36:09.496937,115.0,130.0,65.0
2024-09-09T22:36:09.746384,119.0,130.0,65.0
2024-09-09T22:36:09.992723,117.0,102.0,66.0
2024-09-09T22:36:11.241097,121.0,131.0,66.0
2024-09-09T22:36:11.489061,121.0,131.0,66.0
2024-09-09T22:36:11.741768,121.0,131.0,66.0
2024-09-09T22:36:11.999461,130.0,156.0,66.0
2024-09-09T22:36:12.240690,135.0,156.0,66.0
2024-09-09T22:36:12.489352,140.0,156.0,66.0
2024-09-09T22:36:13.490869,142.0,113.0,66.0
2024-09-09T22:36:13.740479,139.0,113.0,66.0
2024-09-09T22:36:13.990644,139.0,113.0,66.0
2024-09-09T22:36:14.243156,139.0,113.0,66.0
2024-09-09T22:36:14.488889,135.0,136.0,67.0
2024-09-09T22:36:14.740283,131.0,136.0,67.0
2024-09-09T22:36:15.736160,121.0,107.0,67.0
2024-09-09T22:36:15.985660,120.0,107.0,67.0
2024-09-09T22:36:16.236261,121.0,117.0,67.0
2024-09-09T22:36:16.488328,121.0,117.0,67.0
2024-09-09T22:36:16.735131,121.0,117.0,67.0
2024-09-09T22:36:16.990209,116.0,114.0,67.0
2024-09-09T22:36:18.232962,112.0,114.0,68.0
2024-09-09T22:36:18.483182,113.0,114.0,68.0
2024-09-09T22:36:18.727266,115.0,118.0,68.0
2024-09-09T22:36:18.984834,115.0,118.0,68.0
2024-09-09T22:36:19.236747,115.0,118.0,68.0
2024-09-09T22:36:19.484469,112.0,98.0,68.0
2024-09-09T22:36:20.477281,111.0,112.0,68.0
2024-09-09T22:36:20.747000,111.0,112.0,68.0
2024-09-09T22:36:20.971738,110.0,112.0,68.0
2024-09-09T22:36:21.241750,112.0,124.0,68.0
2024-09-09T22:36:21.465302,112.0,124.0,68.0
2024-09-09T22:36:21.737684,112.0,124.0,68.0
2024-09-09T22:36:22.728456,112.0,124.0,68.0
2024-09-09T22:36:22.978400,116.0,119.0,69.0
2024-09-09T22:36:23.231369,117.0,119.0,69.0
2024-09-09T22:36:23.479250,119.0,119.0,69.0
2024-09-09T22:36:23.730103,116.0,97.0,69.0
2024-09-09T22:36:23.975672,116.0,97.0,69.0
2024-09-09T22:36:25.226582,116.0,97.0,69.0
2024-09-09T22:36:25.476893,116.0,124.0,69.0
2024-09-09T22:36:25.723848,117.0,124.0,69.0
2024-09-09T22:36:25.973321,118.0,124.0,69.0
2024-09-09T22:36:26.226071,119.0,124.0,69.0
2024-09-09T22:36:26.475257,119.0,124.0,69.0
2024-09-09T22:36:27.474135,123.0,118.0,69.0
2024-09-09T22:36:27.721778,122.0,118.0,69.0
2024-09-09T22:36:27.974260,120.0,116.0,69.0
2024-09-09T22:36:28.222468,118.0,116.0,69.0
2024-09-09T22:36:28.475185,118.0,116.0,69.0
2024-09-09T22:36:28.720098,117.0,116.0,69.0
2024-09-09T22:36:29.973346,119.0,131.0,70.0
2024-09-09T22:36:30.218227,122.0,131.0,70.0
2024-09-09T22:36:30.467963,124.0,124.0,70.0
2024-09-09T22:36:30.720778,125.0,124.0,70.0
2024-09-09T22:36:30.968707,125.0,124.0,70.0
2024-09-09T22:36:32.217565,125.0,124.0,70.0
2024-09-09T22:36:32.466563,125.0,124.0,70.0
2024-09-09T22:36:32.718199,126.0,119.0,70.0
2024-09-09T22:36:32.975747,120.0,102.0,70.0
2024-09-09T22:36:33.220873,114.0,102.0,70.0
2024-09-09T22:36:33.473558,114.0,102.0,70.0
2024-09-09T22:36:34.465409,113.0,117.0,70.0
2024-09-09T22:36:34.712828,113.0,117.0,70.0
2024-09-09T22:36:34.967392,113.0,117.0,70.0
2024-09-09T22:36:35.211907,111.0,117.0,70.0
2024-09-09T22:36:35.464066,112.0,124.0,71.0
2024-09-09T22:36:35.706259,117.0,124.0,71.0
2024-09-09T22:36:36.960796,120.0,120.0,71.0
2024-09-09T22:36:37.212075,120.0,120.0,71.0
2024-09-09T22:36:37.461203,120.0,120.0,71.0
2024-09-09T22:36:37.710807,121.0,121.0,71.0
2024-09-09T22:36:37.959000,126.0,141.0,71.0
2024-09-09T22:36:39.198495,128.0,134.0,71.0
2024-09-09T22:36:39.441683,130.0,134.0,71.0
2024-09-09T22:36:39.694164,130.0,134.0,71.0
2024-09-09T22:36:39.962118,130.0,134.0,71.0
2024-09-09T22:36:40.209290,133.0,136.0,71.0
2024-09-09T22:36:40.466868,134.0,127.0,71.0
2024-09-09T22:36:41.455009,134.0,137.0,71.0
2024-09-09T22:36:41.708436,134.0,137.0,71.0
2024-09-09T22:36:41.959442,129.0,107.0,71.0
2024-09-09T22:36:42.198721,129.0,107.0,71.0
2024-09-09T22:36:42.455526,129.0,107.0,71.0
2024-09-09T22:36:42.706332,123.0,107.0,71.0
2024-09-09T22:36:43.954781,118.0,100.0,71.0
2024-09-09T22:36:44.197316,110.0,100.0,71.0
2024-09-09T22:36:44.454355,107.0,120.0,72.0
2024-09-09T22:36:44.700608,107.0,120.0,72.0
2024-09-09T22:36:44.952394,107.0,120.0,72.0
2024-09-09T22:36:46.193567,111.0,127.0,72.0
2024-09-09T22:36:46.445645,115.0,127.0,72.0
2024-09-09T22:36:46.701216,120.0,127.0,72.0
2024-09-09T22:36:46.949444,125.0,125.0,72.0
2024-09-09T22:36:47.206201,125.0,125.0,72.0
2024-09-09T22:36:47.448176,125.0,125.0,72.0
2024-09-09T22:36:48.448937,125.0,125.0,72.0
2024-09-09T22:36:48.696654,121.0,101.0,72.0
2024-09-09T22:36:48.947511,116.0,101.0,72.0
2024-09-09T22:36:49.196333,110.0,96.0,72.0
2024-09-09T22:36:49.448635,104.0,96.0,72.0
2024-09-09T22:36:49.696785,104.0,96.0,72.0
2024-09-09T22:36:50.949976,102.0,115.0,73.0
2024-09-09T22:36:51.193211,105.0,115.0,73.0
2024-09-09T22:36:51.445501,107.0,115.0,73.0
2024-09-09T22:36:51.694069,107.0,115.0,73.0
2024-09-09T22:36:51.939680,114.0,128.0,73.0
2024-09-09T22:36:53.192895,118.0,118.0,73.0
2024-09-09T22:36:53.440943,119.0,119.0,73.0
2024-09-09T22:36:53.692875,120.0,119.0,73.0
2024-09-09T22:36:53.939738,121.0,119.0,73.0
2024-09-09T22:36:54.189978,121.0,119.0,73.0
2024-09-09T22:36:54.458057,117.0,109.0,73.0
2024-09-09T22:36:55.439501,117.0,109.0,73.0
2024-09-09T22:36:55.693618,117.0,109.0,73.0
2024-09-09T22:36:55.940697,114.0,104.0,73.0
2024-09-09T22:36:56.455381,117.0,136.0,74.0
2024-09-09T22:36:56.691283,117.0,136.0,74.0
2024-09-09T22:36:57.937361,117.0,136.0,74.0
2024-09-09T22:36:58.168665,117.0,136.0,74.0
2024-09-09T22:36:58.408802,115.0,106.0,74.0
2024-09-09T22:36:58.662327,112.0,106.0,74.0
2024-09-09T22:36:58.939266,112.0,108.0,74.0
2024-09-09T22:37:00.182046,116.0,124.0,74.0
2024-09-09T22:37:00.434486,116.0,124.0,74.0
2024-09-09T22:37:00.683579,116.0,124.0,74.0
2024-09-09T22:37:00.932301,112.0,114.0,74.0
2024-09-09T22:37:01.183094,114.0,120.0,75.0
2024-09-09T22:37:01.432867,117.0,120.0,75.0
2024-09-09T22:37:02.429766,118.0,111.0,75.0
2024-09-09T22:37:02.679788,117.0,122.0,75.0
2024-09-09T22:37:02.932258,117.0,122.0,75.0
2024-09-09T22:37:03.182544,117.0,122.0,75.0
2024-09-09T22:37:03.436499,119.0,124.0,75.0
2024-09-09T22:37:03.681371,120.0,124.0,75.0
2024-09-09T22:37:04.927989,123.0,135.0,75.0
2024-09-09T22:37:05.175922,125.0,119.0,75.0
2024-09-09T22:37:05.426584,125.0,119.0,75.0
2024-09-09T22:37:05.677203,125.0,119.0,75.0
2024-09-09T22:37:05.928259,124.0,117.0,76.0
2024-09-09T22:37:07.178527,121.0,108.0,76.0
2024-09-09T22:37:07.432266,119.0,114.0,76.0
2024-09-09T22:37:07.677879,114.0,114.0,76.0
2024-09-09T22:37:07.929427,114.0,114.0,76.0
2024-09-09T22:37:08.167934,114.0,114.0,76.0
2024-09-09T22:37:08.434312,115.0,121.0,76.0
2024-09-09T22:37:09.422388,119.0,137.0,77.0
2024-09-09T22:37:09.675015,123.0,127.0,77.0
2024-09-09T22:37:09.920372,125.0,127.0,77.0
2024-09-09T22:37:10.172204,128.0,127.0,77.0
2024-09-09T22:37:10.419454,128.0,127.0,77.0
2024-09-09T22:37:10.672344,128.0,127.0,77.0
2024-09-09T22:37:11.920606,125.0,107.0,77.0
2024-09-09T22:37:12.170720,119.0,107.0,77.0
2024-09-09T22:37:12.418065,115.0,107.0,77.0
2024-09-09T22:37:12.667628,111.0,109.0,77.0
2024-09-09T22:37:12.923084,111.0,109.0,77.0
2024-09-09T22:37:13.169298,108.0,109.0,77.0
2024-09-09T22:37:14.414379,109.0,114.0,78.0
2024-09-09T22:37:14.668154,111.0,114.0,78.0
2024-09-09T22:37:14.908601,111.0,114.0,78.0
